#  
0.000000000000000000e+00
0.000000000000000000e+00
1.850371707708592969e-20
1.613222249611406587e-06
2.099145773733342521e-05
7.794711966770863517e-05
1.646730773059084199e-04
2.267447449872671034e-04
2.998445853715448134e-04
6.733283967232405777e-04
1.522180765627546535e-03
2.973135862918223869e-03
5.081993309297985588e-03
7.834409422640261841e-03
1.115674661548142314e-02
1.492926875307723673e-02
1.899813630177164120e-02
2.318502845713702604e-02
2.729435235590468162e-02
3.111843508969065406e-02
3.444117962853786297e-02
3.704060519479169394e-02
3.869090090584077074e-02
3.916652692755533821e-02
4.008877712316377684e-02
4.263133150949277583e-02
4.701524298353371850e-02
5.344938716114185084e-02
6.211081157522323204e-02
7.312556634442307635e-02
8.655417356597090717e-02
1.023838627222059400e-01
1.205273294250420457e-01
1.408265081920490047e-01
1.630596185812288323e-01
1.869497722993721245e-01
2.121736988355947262e-01
2.383697113390035871e-01
2.651445372066154604e-01
2.920790557307788582e-01
3.187331340383516287e-01
3.446497756672914359e-01
3.693587009999063087e-01
3.923793525466485743e-01
4.132236155197721028e-01
4.313986609336894484e-01
4.464098517313356829e-01
4.577634348511763762e-01
4.649717529131700555e-01
4.675830674365504258e-01
4.708318636930670098e-01
4.794306340414025147e-01
4.935956368166407038e-01
5.134616118855377387e-01
5.390956050299318125e-01
5.705162154613138137e-01
6.077137860698224037e-01
6.506673966447322766e-01
6.993573937142676389e-01
7.537731505082957417e-01
8.139128776834119172e-01
8.797724450786469363e-01
9.515157442992604464e-01
1.029226049595041381e+00
1.112867713472602604e+00
1.202369862251623012e+00
1.297632330754994845e+00
1.398530520397404331e+00
1.504919627633404700e+00
1.616640989370646597e+00
1.733527848917350234e+00
1.855408887759201431e+00
1.982109563321248435e+00
2.113451725394693170e+00
2.249252129959617097e+00
2.389321064165634390e+00
2.533462030365077222e+00
2.681472276660072040e+00
2.833143608016315707e+00
2.988263297051368284e+00
3.146614966287796911e+00
3.307979251203841287e+00
3.472134230231657348e+00
3.638855766335372888e+00
3.807917852478353904e+00
3.979092970454778389e+00
4.152152446521954587e+00
4.326866748827778331e+00
4.503005698217110719e+00
4.680338616146974218e+00
4.858634418365301855e+00
5.037661658293358435e+00
5.217188532553104885e+00
5.396982852847484580e+00
5.576812232854627460e+00
5.756446754342684713e+00
5.935665347318017204e+00
6.114263734399838057e+00
6.292058738020014808e+00
6.468886354253131188e+00
6.644597122753320484e+00
6.819052396097678326e+00
6.992122463762615148e+00
