#  
2.546192756775095029e-04,9.461588727292889051e-04,1.316632811423388910e-04,9.963402164043089204e-01
4.068241235939805563e-04,9.968568528438300769e-01,1.045622518644644442e-04,1.730740532662910667e-03
3.942190512460588435e-04,3.290070956124800943e-04,9.610715549308201282e-04,2.032558468360613486e-04
4.546521579187859548e-04,2.549655946368783749e-04,1.889169428620816416e-04,6.941735182301177502e-04
9.328528219229134839e-04,3.740764274482197109e-04,2.864826626687262743e-04,3.871535367944849452e-04
4.466360760898224151e-04,5.787523941371481347e-04,9.954422028538999490e-01,2.093963456495636711e-04
9.971101964935510376e-01,6.601867716059629321e-04,2.885100452631562257e-03,4.350638155177163641e-04
